age,workclass,fnlwgt,education,education.num,marital.status,occupation,relationship,race,sex,capital.gain,capital.loss,hours.per.week,native.country,income,__role,__pair_id,__class,__orig_row
46.0, Private,188161.0, HS-grad,9.0, Separated, Machine-op-inspct, Own-child, Black, Female,0.0,0.0,40.0, United-States, <=50K,neg,-1,majority,7581
25.0, Private,266820.0, Preschool,1.0, Never-married, Farming-fishing, Not-in-family, White, Male,0.0,0.0,35.0, Mexico, <=50K,neg,-1,majority,22940
43.0, Private,209149.0, HS-grad,9.0, Divorced, Other-service, Not-in-family, White, Female,0.0,0.0,35.0, United-States, <=50K,neg,-1,majority,8277
41.0, Private,222504.0, Prof-school,15.0, Divorced, Prof-specialty, Unmarried, White, Female,0.0,0.0,38.0, United-States, <=50K,neg,-1,majority,27782
51.0, Private,108233.0, Assoc-acdm,12.0, Separated, Other-service, Not-in-family, Black, Female,0.0,0.0,40.0, United-States, <=50K,neg,-1,majority,17035
54.0, Private,82566.0, Assoc-acdm,12.0, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,45.0, United-States, <=50K,neg,-1,majority,19566
25.0, Private,264055.0, Bachelors,13.0, Never-married, Adm-clerical, Own-child, White, Male,0.0,0.0,40.0, United-States, <=50K,neg,-1,majority,29365
51.0, Private,306790.0, HS-grad,9.0, Divorced, Craft-repair, Not-in-family, White, Male,0.0,0.0,40.0, United-States, <=50K,neg,-1,majority,29497
30.0, Private,225231.0, Some-college,10.0, Divorced, Exec-managerial, Not-in-family, White, Male,8614.0,0.0,50.0, United-States, >50K,anchor,230,minority,30901
28.0, Private,133696.0, Bachelors,13.0, Never-married, Sales, Unmarried, White, Male,0.0,0.0,65.0, United-States, <=50K,neg,-1,majority,9383
21.0, Private,148294.0, HS-grad,9.0, Never-married, Farming-fishing, Own-child, White, Male,0.0,0.0,20.0, United-States, <=50K,neg,-1,majority,10513
25.0, Private,323545.0, HS-grad,9.0, Never-married, Tech-support, Not-in-family, Black, Female,0.0,0.0,40.0, United-States, <=50K,neg,-1,majority,1273
45.0, Private,114797.0, HS-grad,9.0, Separated, Machine-op-inspct, Unmarried, Black, Female,0.0,0.0,40.0, United-States, <=50K,neg,-1,majority,27204
24.0, Federal-gov,215115.0, Bachelors,13.0, Never-married, Tech-support, Own-child, White, Female,0.0,0.0,40.0, ?, <=50K,neg,-1,majority,6395
55.0, Private,35551.0, HS-grad,9.0, Divorced, Craft-repair, Not-in-family, White, Male,0.0,0.0,40.0, United-States, <=50K,neg,-1,majority,20327
49.0, Private,164799.0, HS-grad,9.0, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0.0,0.0,40.0, United-States, >50K,pos,209,minority,4947
47.0, Private,329144.0, Some-college,10.0, Divorced, Prof-specialty, Not-in-family, White, Male,0.0,0.0,48.0, United-States, >50K,anchor,369,minority,18494
42.0, Private,104647.0, HS-grad,9.0, Divorced, Other-service, Not-in-family, White, Male,0.0,0.0,40.0, United-States, <=50K,neg,-1,majority,30733
21.0, Private,347292.0, HS-grad,9.0, Never-married, Craft-repair, Not-in-family, White, Male,0.0,0.0,40.0, United-States, <=50K,neg,-1,majority,15254
55.0, Private,28735.0, HS-grad,9.0, Divorced, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Female,0.0,0.0,45.0, United-States, <=50K,neg,-1,majority,16423
23.0, Private,133355.0, Some-college,10.0, Never-married, Adm-clerical, Own-child, White, Male,0.0,0.0,15.0, United-States, <=50K,neg,-1,majority,32356
42.0, Private,383493.0, Masters,14.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,50.0, United-States, >50K,pos,248,minority,7353
54.0, Self-emp-inc,149650.0, HS-grad,9.0, Divorced, Other-service, Not-in-family, White, Male,0.0,0.0,40.0, Canada, <=50K,neg,-1,majority,6749
42.0, Private,228320.0, Some-college,10.0, Married-civ-spouse, Tech-support, Husband, White, Male,0.0,0.0,50.0, United-States, >50K,pos,187,minority,15923
41.0, Private,304906.0, Bachelors,13.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,40.0, United-States, >50K,pos,487,minority,2614
34.0, Private,209297.0, HS-grad,9.0, Never-married, Machine-op-inspct, Not-in-family, Black, Male,0.0,2001.0,40.0, United-States, <=50K,neg,-1,majority,23067
28.0, Local-gov,56340.0, Masters,14.0, Never-married, Prof-specialty, Not-in-family, White, Female,0.0,0.0,40.0, United-States, <=50K,neg,-1,majority,13940
54.0, Self-emp-not-inc,269068.0, Prof-school,15.0, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,99999.0,0.0,50.0, Philippines, >50K,anchor,202,minority,6751
47.0, Private,161950.0, HS-grad,9.0, Divorced, Other-service, Unmarried, White, Female,0.0,0.0,32.0, United-States, <=50K,neg,-1,majority,32422
30.0, Private,72630.0, Bachelors,13.0, Never-married, Prof-specialty, Not-in-family, White, Male,0.0,0.0,50.0, United-States, <=50K,neg,-1,majority,5744
20.0, Private,238384.0, HS-grad,9.0, Never-married, Sales, Not-in-family, White, Female,0.0,0.0,30.0, United-States, <=50K,neg,-1,majority,26682
31.0, Local-gov,178449.0, Prof-school,15.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,40.0, United-States, >50K,pos,46,minority,25904
20.0, Private,247115.0, Some-college,10.0, Never-married, Adm-clerical, Unmarried, Black, Female,0.0,0.0,35.0, United-States, <=50K,neg,-1,majority,26169
55.0, Private,135803.0, Bachelors,13.0, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0.0,1579.0,35.0, India, <=50K,neg,-1,majority,27289
37.0, Self-emp-not-inc,73199.0, Bachelors,13.0, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,3137.0,0.0,77.0, Vietnam, <=50K,neg,-1,majority,4724
19.0, Private,386378.0, HS-grad,9.0, Never-married, Other-service, Not-in-family, White, Male,0.0,0.0,35.0, United-States, <=50K,neg,-1,majority,17878
24.0, Private,176189.0, HS-grad,9.0, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K,neg,-1,majority,20308
24.0, Private,52242.0, HS-grad,9.0, Married-civ-spouse, Sales, Wife, White, Female,0.0,0.0,40.0, United-States, >50K,pos,413,minority,14057
56.0, Private,295067.0, Bachelors,13.0, Never-married, Exec-managerial, Not-in-family, White, Male,14084.0,0.0,45.0, United-States, >50K,anchor,214,minority,10186
23.0, Private,210526.0, HS-grad,9.0, Never-married, Adm-clerical, Own-child, White, Male,0.0,0.0,40.0, United-States, <=50K,neg,-1,majority,20771
33.0, Private,409172.0, Bachelors,13.0, Married-civ-spouse, Exec-managerial, Own-child, White, Male,0.0,0.0,55.0, United-States, <=50K,neg,-1,majority,9982
54.0, Private,302146.0, HS-grad,9.0, Separated, Other-service, Unmarried, Black, Female,0.0,0.0,20.0, United-States, <=50K,neg,-1,majority,21
24.0, Private,420779.0, HS-grad,9.0, Married-civ-spouse, Farming-fishing, Husband, Black, Male,0.0,0.0,35.0, United-States, <=50K,neg,-1,majority,11295
25.0, Private,122489.0, Bachelors,13.0, Never-married, Exec-managerial, Own-child, White, Female,0.0,1726.0,60.0, United-States, <=50K,neg,-1,majority,26824
61.0, ?,160625.0, Bachelors,13.0, Married-civ-spouse, ?, Husband, White, Male,4386.0,0.0,15.0, United-States, >50K,anchor,141,minority,10342
59.0, Private,195835.0, 7th-8th,4.0, Divorced, Transport-moving, Not-in-family, White, Male,0.0,0.0,40.0, United-States, <=50K,neg,-1,majority,21148
50.0, Local-gov,154779.0, Some-college,10.0, Divorced, Adm-clerical, Not-in-family, Black, Female,0.0,0.0,40.0, United-States, <=50K,neg,-1,majority,9424
70.0, ?,148065.0, Some-college,10.0, Married-civ-spouse, ?, Husband, White, Male,0.0,0.0,4.0, United-States, >50K,pos,171,minority,23636
48.0, ?,185291.0, Bachelors,13.0, Married-civ-spouse, ?, Husband, White, Male,0.0,0.0,6.0, United-States, <=50K,neg,-1,majority,7724
26.0, Private,213081.0, HS-grad,9.0, Never-married, Adm-clerical, Unmarried, Black, Female,0.0,0.0,40.0, Jamaica, <=50K,neg,-1,majority,19234
38.0, Local-gov,134444.0, Some-college,10.0, Married-civ-spouse, Protective-serv, Husband, White, Male,0.0,0.0,72.0, United-States, <=50K,neg,-1,majority,5562
45.0, Private,168283.0, HS-grad,9.0, Married-civ-spouse, Other-service, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K,neg,-1,majority,23586
47.0, Private,102771.0, 7th-8th,4.0, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0.0,0.0,40.0, Portugal, <=50K,neg,-1,majority,12032
38.0, Private,298841.0, HS-grad,9.0, Divorced, Adm-clerical, Own-child, White, Female,0.0,0.0,40.0, United-States, <=50K,neg,-1,majority,27063
50.0, Private,283676.0, Some-college,10.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,40.0, United-States, >50K,pos,345,minority,16287
23.0, Private,543028.0, HS-grad,9.0, Never-married, Sales, Own-child, Black, Male,0.0,0.0,40.0, United-States, <=50K,neg,-1,majority,914
35.0, Private,36214.0, Bachelors,13.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,4386.0,0.0,47.0, United-States, >50K,anchor,0,minority,8359
48.0, Private,373366.0, 1st-4th,2.0, Married-civ-spouse, Farming-fishing, Husband, White, Male,3781.0,0.0,50.0, Mexico, <=50K,neg,-1,majority,28132
35.0, Private,312232.0, HS-grad,9.0, Separated, Craft-repair, Not-in-family, White, Male,0.0,0.0,50.0, United-States, <=50K,neg,-1,majority,24153
20.0, Private,27049.0, Some-college,10.0, Never-married, Exec-managerial, Own-child, White, Female,0.0,0.0,20.0, United-States, <=50K,neg,-1,majority,4372
53.0, Private,195638.0, HS-grad,9.0, Divorced, Adm-clerical, Not-in-family, White, Female,0.0,0.0,40.0, United-States, <=50K,neg,-1,majority,16875
61.0, Private,149405.0, HS-grad,9.0, Married-civ-spouse, Other-service, Husband, Black, Male,0.0,0.0,40.0, United-States, <=50K,neg,-1,majority,12636
47.0, Private,74305.0, Bachelors,13.0, Divorced, Craft-repair, Not-in-family, White, Male,0.0,0.0,40.0, United-States, <=50K,neg,-1,majority,10123
33.0, Private,278514.0, HS-grad,9.0, Divorced, Craft-repair, Own-child, White, Female,0.0,0.0,42.0, United-States, <=50K,neg,-1,majority,24997
20.0, ?,210029.0, Some-college,10.0, Never-married, ?, Own-child, White, Female,0.0,0.0,40.0, United-States, <=50K,neg,-1,majority,8532
22.0, ?,216563.0, HS-grad,9.0, Never-married, ?, Other-relative, White, Female,0.0,0.0,40.0, United-States, <=50K,neg,-1,majority,2689
31.0, Private,186144.0, 7th-8th,4.0, Never-married, Machine-op-inspct, Not-in-family, Other, Female,0.0,0.0,40.0, Mexico, <=50K,neg,-1,majority,19009
24.0, Private,373718.0, Some-college,10.0, Never-married, Farming-fishing, Not-in-family, White, Male,0.0,0.0,20.0, United-States, <=50K,neg,-1,majority,25759
20.0, Private,36235.0, Assoc-acdm,12.0, Never-married, Adm-clerical, Not-in-family, White, Female,0.0,0.0,40.0, United-States, <=50K,neg,-1,majority,4684
35.0, Private,159179.0, Some-college,10.0, Never-married, Sales, Not-in-family, White, Male,0.0,0.0,40.0, United-States, <=50K,neg,-1,majority,31121
58.0, Private,102509.0, 10th,6.0, Divorced, Transport-moving, Not-in-family, Black, Male,0.0,0.0,50.0, United-States, <=50K,neg,-1,majority,11278
28.0, Private,469864.0, Bachelors,13.0, Never-married, Prof-specialty, Not-in-family, Black, Male,0.0,0.0,40.0, United-States, <=50K,neg,-1,majority,14904
24.0, Private,121023.0, Bachelors,13.0, Never-married, Prof-specialty, Not-in-family, White, Female,0.0,0.0,40.0, United-States, <=50K,neg,-1,majority,28309
37.0, Private,60313.0, HS-grad,9.0, Never-married, Craft-repair, Unmarried, White, Male,0.0,0.0,40.0, United-States, <=50K,neg,-1,majority,21539
24.0, Private,321763.0, HS-grad,9.0, Never-married, Exec-managerial, Not-in-family, White, Male,0.0,0.0,38.0, United-States, <=50K,neg,-1,majority,20476
22.0, Private,197583.0, Bachelors,13.0, Never-married, Sales, Not-in-family, White, Female,0.0,0.0,20.0, United-States, <=50K,neg,-1,majority,30040
60.0, Private,80574.0, HS-grad,9.0, Divorced, Other-service, Unmarried, White, Female,0.0,0.0,38.0, United-States, <=50K,neg,-1,majority,11318
46.0, Self-emp-inc,182655.0, Assoc-voc,11.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,60.0, United-States, >50K,anchor,123,minority,8039
25.0, Private,190350.0, 10th,6.0, Married-civ-spouse, Other-service, Own-child, White, Female,0.0,0.0,35.0, United-States, <=50K,neg,-1,majority,10710
24.0, Private,220993.0, HS-grad,9.0, Never-married, Craft-repair, Not-in-family, White, Male,0.0,0.0,50.0, United-States, <=50K,neg,-1,majority,30359
19.0, Private,271521.0, HS-grad,9.0, Never-married, Other-service, Other-relative, Asian-Pac-Islander, Male,0.0,0.0,24.0, United-States, <=50K,neg,-1,majority,8070
33.0, Local-gov,119829.0, HS-grad,9.0, Married-civ-spouse, Adm-clerical, Wife, White, Female,0.0,0.0,60.0, United-States, <=50K,neg,-1,majority,1596
39.0, Private,174368.0, HS-grad,9.0, Married-civ-spouse, Adm-clerical, Wife, White, Female,0.0,0.0,40.0, United-States, >50K,pos,464,minority,5523
40.0, Private,276096.0, HS-grad,9.0, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K,neg,-1,majority,9191
36.0, Private,206521.0, HS-grad,9.0, Never-married, Machine-op-inspct, Not-in-family, White, Male,0.0,0.0,40.0, United-States, <=50K,neg,-1,majority,11473
37.0, Local-gov,48976.0, Bachelors,13.0, Never-married, Prof-specialty, Not-in-family, White, Female,4865.0,0.0,45.0, United-States, <=50K,neg,-1,majority,22858
28.0, Private,328518.0, Bachelors,13.0, Never-married, Adm-clerical, Not-in-family, White, Male,0.0,0.0,40.0, United-States, <=50K,neg,-1,majority,19906
50.0, Private,283676.0, Some-college,10.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,40.0, United-States, >50K,pos,182,minority,16287
57.0, Private,185072.0, Some-college,10.0, Never-married, Adm-clerical, Other-relative, Black, Female,0.0,0.0,40.0, Jamaica, <=50K,neg,-1,majority,2006
35.0, Private,207066.0, Bachelors,13.0, Never-married, Sales, Not-in-family, White, Male,10520.0,0.0,45.0, United-States, >50K,anchor,368,minority,32164
52.0, Private,284129.0, Some-college,10.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,40.0, United-States, >50K,anchor,13,minority,2293
34.0, Private,141118.0, Bachelors,13.0, Married-spouse-absent, Prof-specialty, Not-in-family, White, Female,0.0,0.0,35.0, United-States, <=50K,neg,-1,majority,26026
18.0, Never-worked,206359.0, 10th,6.0, Never-married, ?, Own-child, White, Male,0.0,0.0,40.0, United-States, <=50K,neg,-1,majority,5361
28.0, Private,375655.0, Bachelors,13.0, Never-married, Sales, Unmarried, White, Male,0.0,0.0,50.0, United-States, <=50K,neg,-1,majority,18714
37.0, Private,179731.0, HS-grad,9.0, Never-married, Other-service, Unmarried, White, Female,0.0,0.0,35.0, United-States, <=50K,neg,-1,majority,12154
31.0, Federal-gov,207301.0, HS-grad,9.0, Married-civ-spouse, Adm-clerical, Wife, White, Female,0.0,0.0,40.0, United-States, >50K,anchor,340,minority,2088
35.0, Private,334291.0, Some-college,10.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,50.0, United-States, <=50K,neg,-1,majority,3748
34.0, Private,112564.0, HS-grad,9.0, Married-civ-spouse, Transport-moving, Husband, White, Male,0.0,0.0,45.0, United-States, <=50K,neg,-1,majority,30573
47.0, Private,191957.0, Bachelors,13.0, Married-civ-spouse, Sales, Husband, Black, Male,0.0,0.0,40.0, United-States, >50K,pos,1,minority,13644
58.0, Local-gov,237879.0, Bachelors,13.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,58.0, United-States, <=50K,neg,-1,majority,7710
42.0, Private,33521.0, Assoc-acdm,12.0, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,45.0, United-States, >50K,pos,418,minority,2090
48.0, Private,425199.0, Some-college,10.0, Divorced, Sales, Unmarried, White, Male,0.0,0.0,45.0, United-States, <=50K,neg,-1,majority,23658
45.0, Federal-gov,179638.0, Masters,14.0, Divorced, Exec-managerial, Not-in-family, White, Male,0.0,0.0,40.0, United-States, >50K,anchor,146,minority,27165
68.0, Private,76371.0, HS-grad,9.0, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0.0,0.0,45.0, United-States, >50K,anchor,349,minority,3867
32.0, Private,162604.0, HS-grad,9.0, Never-married, Machine-op-inspct, Other-relative, Black, Male,0.0,0.0,40.0, United-States, <=50K,neg,-1,majority,5969
19.0, Private,145844.0, Assoc-acdm,12.0, Never-married, Exec-managerial, Not-in-family, White, Female,0.0,0.0,50.0, United-States, <=50K,neg,-1,majority,9289
44.0, Self-emp-not-inc,47818.0, HS-grad,9.0, Divorced, Exec-managerial, Unmarried, White, Female,0.0,0.0,60.0, United-States, <=50K,neg,-1,majority,30604
20.0, Private,173724.0, Some-college,10.0, Never-married, Handlers-cleaners, Own-child, White, Male,0.0,0.0,20.0, United-States, <=50K,neg,-1,majority,28878
17.0, Private,187308.0, 10th,6.0, Never-married, Other-service, Own-child, White, Female,0.0,0.0,15.0, United-States, <=50K,neg,-1,majority,16735
34.0, ?,267352.0, 11th,7.0, Never-married, ?, Not-in-family, White, Male,0.0,0.0,30.0, United-States, <=50K,neg,-1,majority,13515
26.0, Private,124068.0, Some-college,10.0, Never-married, Adm-clerical, Not-in-family, White, Female,0.0,0.0,20.0, United-States, <=50K,neg,-1,majority,6462
63.0, Private,113756.0, HS-grad,9.0, Never-married, Exec-managerial, Own-child, White, Female,0.0,0.0,40.0, United-States, <=50K,neg,-1,majority,16795
44.0, Private,286750.0, Some-college,10.0, Married-civ-spouse, Transport-moving, Husband, Black, Male,0.0,0.0,40.0, United-States, <=50K,neg,-1,majority,3953
53.0, Private,91911.0, HS-grad,9.0, Divorced, Craft-repair, Unmarried, Black, Female,0.0,0.0,48.0, United-States, <=50K,neg,-1,majority,25919
48.0, Private,207946.0, HS-grad,9.0, Divorced, Adm-clerical, Unmarried, White, Female,0.0,0.0,52.0, United-States, <=50K,neg,-1,majority,2577
65.0, Private,196174.0, 10th,6.0, Divorced, Handlers-cleaners, Not-in-family, White, Female,0.0,0.0,28.0, United-States, <=50K,neg,-1,majority,8899
36.0, Private,174938.0, Bachelors,13.0, Divorced, Tech-support, Unmarried, White, Male,0.0,0.0,20.0, United-States, <=50K,neg,-1,majority,14881
34.0, Private,174789.0, Bachelors,13.0, Never-married, Other-service, Not-in-family, White, Male,0.0,2001.0,40.0, United-States, <=50K,neg,-1,majority,26670
41.0, Private,119266.0, HS-grad,9.0, Married-civ-spouse, Other-service, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K,neg,-1,majority,16933
20.0, ?,58740.0, Some-college,10.0, Never-married, ?, Own-child, White, Male,0.0,0.0,15.0, United-States, <=50K,neg,-1,majority,13177
51.0, Self-emp-not-inc,174824.0, HS-grad,9.0, Never-married, Farming-fishing, Not-in-family, White, Male,8614.0,0.0,40.0, United-States, >50K,pos,301,minority,8581
61.0, Private,149981.0, HS-grad,9.0, Married-civ-spouse, Adm-clerical, Wife, White, Female,2414.0,0.0,5.0, United-States, <=50K,neg,-1,majority,6046
26.0, Private,94392.0, 11th,7.0, Separated, Other-service, Unmarried, White, Female,0.0,0.0,20.0, United-States, <=50K,neg,-1,majority,24357
31.0, Local-gov,190401.0, Masters,14.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,0.0,0.0,40.0, United-States, <=50K,neg,-1,majority,4093
29.0, Private,53434.0, Assoc-voc,11.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,60.0, United-States, >50K,pos,31,minority,20649
47.0, Private,122026.0, Assoc-voc,11.0, Divorced, Sales, Not-in-family, White, Male,0.0,0.0,50.0, United-States, <=50K,neg,-1,majority,2750
31.0, Local-gov,213307.0, HS-grad,9.0, Never-married, Adm-clerical, Own-child, White, Female,0.0,0.0,40.0, United-States, <=50K,neg,-1,majority,10452
19.0, Private,172893.0, Some-college,10.0, Never-married, Exec-managerial, Own-child, White, Female,0.0,0.0,30.0, United-States, <=50K,neg,-1,majority,2384
